Beg.Time.s.,End.Time..s.,Value,win,Time,Subject,Equipment,DominantSide,TimeAdjusted
24899.5,24900.5,45.8242582,42,420,Subj718,Platform,ND,400
25499.5,25500.5,43.95906196,43,430,Subj718,Platform,ND,410
26099.5,26100.5,44.86794416,44,440,Subj718,Platform,ND,420
26699.5,26700.5,46.81894162,45,450,Subj718,Platform,ND,430
27299.5,27300.5,45.99859898,46,460,Subj718,Platform,ND,440
27899.5,27900.5,48.52928751,47,470,Subj718,Platform,ND,450
1499.5,1500.5,53.66871226,3,30,Subj719,Platform,DM,10
2099.5,2100.5,52.20449116,4,40,Subj719,Platform,DM,20
2699.5,2700.5,51.61982957,5,50,Subj719,Platform,DM,30
3299.5,3300.5,53.66886054,6,60,Subj719,Platform,DM,40
3899.5,3900.5,50.96365655,7,70,Subj719,Platform,DM,50
4499.5,4500.5,49.30489385,8,80,Subj719,Platform,DM,60
5099.5,5100.5,50.27730633,9,90,Subj719,Platform,DM,70
5699.5,5700.5,49.47198289,10,100,Subj719,Platform,DM,80
6299.5,6300.5,50.46992787,11,110,Subj719,Platform,DM,90
6899.5,6900.5,50.30465291,12,120,Subj719,Platform,DM,100
9299.5,9300.5,49.61431407,16,160,Subj719,Platform,DM,140
9899.5,9900.5,48.48405551,17,170,Subj719,Platform,DM,150
10499.5,10500.5,48.11901782,18,180,Subj719,Platform,DM,160
11099.5,11100.5,48.8331993,19,190,Subj719,Platform,DM,170
11699.5,11700.5,49.79711669,20,200,Subj719,Platform,DM,180
12299.5,12300.5,50.28630181,21,210,Subj719,Platform,DM,190
12899.5,12900.5,48.64275097,22,220,Subj719,Platform,DM,200
13499.5,13500.5,47.84460085,23,230,Subj719,Platform,DM,210
14099.5,14100.5,49.85597961,24,240,Subj719,Platform,DM,220
14699.5,14700.5,50.57573972,25,250,Subj719,Platform,DM,230
15299.5,15300.5,48.93890034,26,260,Subj719,Platform,DM,240
15899.5,15900.5,47.83264361,27,270,Subj719,Platform,DM,250
16499.5,16500.5,49.34365835,28,280,Subj719,Platform,DM,260
17099.5,17100.5,46.99188485,29,290,Subj719,Platform,DM,270
17699.5,17700.5,49.35174174,30,300,Subj719,Platform,DM,280
18299.5,18300.5,48.31084245,31,310,Subj719,Platform,DM,290
18899.5,18900.5,50.12358886,32,320,Subj719,Platform,DM,300
19499.5,19500.5,50.72713046,33,330,Subj719,Platform,DM,310
20099.5,20100.5,49.84946617,34,340,Subj719,Platform,DM,320
20699.5,20700.5,47.66506704,35,350,Subj719,Platform,DM,330
21299.5,21300.5,48.2079492,36,360,Subj719,Platform,DM,340
21899.5,21900.5,44.9947729,37,370,Subj719,Platform,DM,350
22499.5,22500.5,45.93537848,38,380,Subj719,Platform,DM,360
23099.5,23100.5,46.5730783,39,390,Subj719,Platform,DM,370
23699.5,23700.5,44.9928602,40,400,Subj719,Platform,DM,380
24299.5,24300.5,46.87249987,41,410,Subj719,Platform,DM,390
24899.5,24900.5,46.85484513,42,420,Subj719,Platform,DM,400
25499.5,25500.5,45.7063839,43,430,Subj719,Platform,DM,410
26099.5,26100.5,45.98339135,44,440,Subj719,Platform,DM,420
26699.5,26700.5,45.81370059,45,450,Subj719,Platform,DM,430
27299.5,27300.5,47.35674984,46,460,Subj719,Platform,DM,440
1499.5,1500.5,55.77016904,3,30,Subj719,Platform,ND,10
2099.5,2100.5,52.83295379,4,40,Subj719,Platform,ND,20
2699.5,2700.5,53.42088155,5,50,Subj719,Platform,ND,30
3299.5,3300.5,52.92201806,6,60,Subj719,Platform,ND,40
3899.5,3900.5,55.01743951,7,70,Subj719,Platform,ND,50
4499.5,4500.5,58.02874962,8,80,Subj719,Platform,ND,60
5099.5,5100.5,57.94638971,9,90,Subj719,Platform,ND,70
5699.5,5700.5,58.41399654,10,100,Subj719,Platform,ND,80
6299.5,6300.5,58.98874783,11,110,Subj719,Platform,ND,90
6899.5,6900.5,58.88246973,12,120,Subj719,Platform,ND,100
9299.5,9300.5,57.08082536,16,160,Subj719,Platform,ND,140
9899.5,9900.5,53.27290492,17,170,Subj719,Platform,ND,150
10499.5,10500.5,54.55949134,18,180,Subj719,Platform,ND,160
11099.5,11100.5,55.42039486,19,190,Subj719,Platform,ND,170
11699.5,11700.5,55.93871803,20,200,Subj719,Platform,ND,180
12299.5,12300.5,54.57622102,21,210,Subj719,Platform,ND,190
12899.5,12900.5,53.4625282,22,220,Subj719,Platform,ND,200
13499.5,13500.5,47.94993335,23,230,Subj719,Platform,ND,210
14099.5,14100.5,53.6093682,24,240,Subj719,Platform,ND,220
14699.5,14700.5,52.96478541,25,250,Subj719,Platform,ND,230
15299.5,15300.5,49.66301558,26,260,Subj719,Platform,ND,240
15899.5,15900.5,51.23047546,27,270,Subj719,Platform,ND,250
16499.5,16500.5,50.53394496,28,280,Subj719,Platform,ND,260
17099.5,17100.5,48.69573855,29,290,Subj719,Platform,ND,270
17699.5,17700.5,51.900068,30,300,Subj719,Platform,ND,280
18299.5,18300.5,52.21601107,31,310,Subj719,Platform,ND,290
18899.5,18900.5,52.63651968,32,320,Subj719,Platform,ND,300
19499.5,19500.5,54.32845878,33,330,Subj719,Platform,ND,310
20099.5,20100.5,48.00237691,34,340,Subj719,Platform,ND,320
20699.5,20700.5,52.42415999,35,350,Subj719,Platform,ND,330
21299.5,21300.5,50.2221549,36,360,Subj719,Platform,ND,340
21899.5,21900.5,48.75395197,37,370,Subj719,Platform,ND,350
22499.5,22500.5,47.89325754,38,380,Subj719,Platform,ND,360
23099.5,23100.5,48.98153816,39,390,Subj719,Platform,ND,370
23699.5,23700.5,45.09323496,40,400,Subj719,Platform,ND,380
24299.5,24300.5,51.00712128,41,410,Subj719,Platform,ND,390
24899.5,24900.5,50.12175317,42,420,Subj719,Platform,ND,400
25499.5,25500.5,50.93306983,43,430,Subj719,Platform,ND,410
26099.5,26100.5,49.16515669,44,440,Subj719,Platform,ND,420
26699.5,26700.5,50.33265015,45,450,Subj719,Platform,ND,430
27299.5,27300.5,46.86491911,46,460,Subj719,Platform,ND,440
1499.5,1500.5,65.62771706,3,30,Subj720,Platform,DM,10
2099.5,2100.5,64.75728102,4,40,Subj720,Platform,DM,20
2699.5,2700.5,63.85265823,5,50,Subj720,Platform,DM,30
3299.5,3300.5,66.7152383,6,60,Subj720,Platform,DM,40
3899.5,3900.5,65.48812879,7,70,Subj720,Platform,DM,50
4499.5,4500.5,65.12005221,8,80,Subj720,Platform,DM,60
5099.5,5100.5,62.8408307,9,90,Subj720,Platform,DM,70
5699.5,5700.5,63.88729226,10,100,Subj720,Platform,DM,80
6299.5,6300.5,65.7112904,11,110,Subj720,Platform,DM,90
6899.5,6900.5,62.56664189,12,120,Subj720,Platform,DM,100
9299.5,9300.5,67.25905509,16,160,Subj720,Platform,DM,140
9899.5,9900.5,59.84837207,17,170,Subj720,Platform,DM,150
10499.5,10500.5,65.27924091,18,180,Subj720,Platform,DM,160
11099.5,11100.5,65.42288387,19,190,Subj720,Platform,DM,170
11699.5,11700.5,66.40827254,20,200,Subj720,Platform,DM,180
12299.5,12300.5,65.42336305,21,210,Subj720,Platform,DM,190
12899.5,12900.5,62.94699018,22,220,Subj720,Platform,DM,200
13499.5,13500.5,61.71421287,23,230,Subj720,Platform,DM,210
14099.5,14100.5,63.3926254,24,240,Subj720,Platform,DM,220
14699.5,14700.5,62.26275372,25,250,Subj720,Platform,DM,230
15299.5,15300.5,61.0803841,26,260,Subj720,Platform,DM,240
15899.5,15900.5,61.58554747,27,270,Subj720,Platform,DM,250
16499.5,16500.5,60.74269601,28,280,Subj720,Platform,DM,260
17099.5,17100.5,61.43295367,29,290,Subj720,Platform,DM,270
17699.5,17700.5,59.67449288,30,300,Subj720,Platform,DM,280
18299.5,18300.5,59.12668949,31,310,Subj720,Platform,DM,290
18899.5,18900.5,62.97840267,32,320,Subj720,Platform,DM,300
19499.5,19500.5,62.03552747,33,330,Subj720,Platform,DM,310
20099.5,20100.5,61.14063065,34,340,Subj720,Platform,DM,320
20699.5,20700.5,62.9635963,35,350,Subj720,Platform,DM,330
21299.5,21300.5,60.95413026,36,360,Subj720,Platform,DM,340
21899.5,21900.5,60.58945348,37,370,Subj720,Platform,DM,350
22499.5,22500.5,61.02735463,38,380,Subj720,Platform,DM,360
23099.5,23100.5,58.9274522,39,390,Subj720,Platform,DM,370
23699.5,23700.5,60.24646361,40,400,Subj720,Platform,DM,380
24299.5,24300.5,62.19822511,41,410,Subj720,Platform,DM,390
24899.5,24900.5,60.77944751,42,420,Subj720,Platform,DM,400
25499.5,25500.5,62.25216902,43,430,Subj720,Platform,DM,410
26099.5,26100.5,61.6517446,44,440,Subj720,Platform,DM,420
26699.5,26700.5,63.81932916,45,450,Subj720,Platform,DM,430
27299.5,27300.5,61.09994377,46,460,Subj720,Platform,DM,440
1499.5,1500.5,67.70839334,3,30,Subj720,Platform,ND,10
2099.5,2100.5,65.14491727,4,40,Subj720,Platform,ND,20
2699.5,2700.5,66.08148939,5,50,Subj720,Platform,ND,30
3299.5,3300.5,65.57765621,6,60,Subj720,Platform,ND,40
3899.5,3900.5,64.85728535,7,70,Subj720,Platform,ND,50
4499.5,4500.5,65.30768151,8,80,Subj720,Platform,ND,60
5099.5,5100.5,63.52456445,9,90,Subj720,Platform,ND,70
5699.5,5700.5,64.39235502,10,100,Subj720,Platform,ND,80
6299.5,6300.5,64.91366489,11,110,Subj720,Platform,ND,90
6899.5,6900.5,63.16649639,12,120,Subj720,Platform,ND,100
9299.5,9300.5,66.28193758,16,160,Subj720,Platform,ND,140
9899.5,9900.5,58.26947663,17,170,Subj720,Platform,ND,150
10499.5,10500.5,64.65600212,18,180,Subj720,Platform,ND,160
11099.5,11100.5,66.48799278,19,190,Subj720,Platform,ND,170
11699.5,11700.5,65.27434857,20,200,Subj720,Platform,ND,180
12299.5,12300.5,65.02051944,21,210,Subj720,Platform,ND,190
12899.5,12900.5,63.91820798,22,220,Subj720,Platform,ND,200
13499.5,13500.5,59.95988144,23,230,Subj720,Platform,ND,210
14099.5,14100.5,60.52675394,24,240,Subj720,Platform,ND,220
14699.5,14700.5,61.89307945,25,250,Subj720,Platform,ND,230
15299.5,15300.5,61.68087339,26,260,Subj720,Platform,ND,240
15899.5,15900.5,63.26067733,27,270,Subj720,Platform,ND,250
16499.5,16500.5,63.12241629,28,280,Subj720,Platform,ND,260
17099.5,17100.5,59.56341364,29,290,Subj720,Platform,ND,270
17699.5,17700.5,63.00280377,30,300,Subj720,Platform,ND,280
18299.5,18300.5,63.87552496,31,310,Subj720,Platform,ND,290
18899.5,18900.5,63.35054047,32,320,Subj720,Platform,ND,300
19499.5,19500.5,62.49120567,33,330,Subj720,Platform,ND,310
20099.5,20100.5,59.64929772,34,340,Subj720,Platform,ND,320
20699.5,20700.5,63.25149044,35,350,Subj720,Platform,ND,330
21299.5,21300.5,62.04594737,36,360,Subj720,Platform,ND,340
21899.5,21900.5,59.8016832,37,370,Subj720,Platform,ND,350
22499.5,22500.5,59.87552888,38,380,Subj720,Platform,ND,360
23099.5,23100.5,59.50802788,39,390,Subj720,Platform,ND,370
23699.5,23700.5,62.05032326,40,400,Subj720,Platform,ND,380
24299.5,24300.5,62.74911677,41,410,Subj720,Platform,ND,390
24899.5,24900.5,61.52058882,42,420,Subj720,Platform,ND,400
25499.5,25500.5,62.21144015,43,430,Subj720,Platform,ND,410
26099.5,26100.5,58.64701885,44,440,Subj720,Platform,ND,420
26699.5,26700.5,61.02981002,45,450,Subj720,Platform,ND,430
27299.5,27300.5,57.07611347,46,460,Subj720,Platform,ND,440
1499.5,1500.5,56.23735823,3,30,Subj721,Ground,DM,10
2099.5,2100.5,57.36658635,4,40,Subj721,Ground,DM,20
2699.5,2700.5,56.64504741,5,50,Subj721,Ground,DM,30
3299.5,3300.5,52.3298568,6,60,Subj721,Ground,DM,40
3899.5,3900.5,54.09704561,7,70,Subj721,Ground,DM,50
4499.5,4500.5,52.51549884,8,80,Subj721,Ground,DM,60
5099.5,5100.5,52.90891146,9,90,Subj721,Ground,DM,70
5699.5,5700.5,50.06737054,10,100,Subj721,Ground,DM,80
8099.5,8100.5,54.54161349,14,140,Subj721,Ground,DM,120
8699.5,8700.5,53.00773713,15,150,Subj721,Ground,DM,130
9299.5,9300.5,52.84595697,16,160,Subj721,Ground,DM,140
9899.5,9900.5,54.32596123,17,170,Subj721,Ground,DM,150
10499.5,10500.5,53.16904652,18,180,Subj721,Ground,DM,160
11099.5,11100.5,52.33644064,19,190,Subj721,Ground,DM,170
11699.5,11700.5,54.78040987,20,200,Subj721,Ground,DM,180
12299.5,12300.5,54.16707807,21,210,Subj721,Ground,DM,190
12899.5,12900.5,53.50672457,22,220,Subj721,Ground,DM,200
13499.5,13500.5,55.99466911,23,230,Subj721,Ground,DM,210
1499.5,1500.5,56.91749494,3,30,Subj721,Ground,ND,10
2099.5,2100.5,58.72528458,4,40,Subj721,Ground,ND,20
2699.5,2700.5,57.7460362,5,50,Subj721,Ground,ND,30
3299.5,3300.5,56.01435062,6,60,Subj721,Ground,ND,40
3899.5,3900.5,57.49455481,7,70,Subj721,Ground,ND,50
4499.5,4500.5,59.11281856,8,80,Subj721,Ground,ND,60
5099.5,5100.5,59.68861062,9,90,Subj721,Ground,ND,70
5699.5,5700.5,63.14371951,10,100,Subj721,Ground,ND,80
8099.5,8100.5,63.3979448,14,140,Subj721,Ground,ND,120
8699.5,8700.5,60.17006664,15,150,Subj721,Ground,ND,130
9299.5,9300.5,62.35223775,16,160,Subj721,Ground,ND,140
9899.5,9900.5,65.09383122,17,170,Subj721,Ground,ND,150
10499.5,10500.5,64.30428274,18,180,Subj721,Ground,ND,160
11099.5,11100.5,62.41152165,19,190,Subj721,Ground,ND,170
11699.5,11700.5,64.97729319,20,200,Subj721,Ground,ND,180
12299.5,12300.5,64.13336419,21,210,Subj721,Ground,ND,190
12899.5,12900.5,64.68467055,22,220,Subj721,Ground,ND,200
13499.5,13500.5,62.7159975,23,230,Subj721,Ground,ND,210
1499.5,1500.5,50.56408762,3,30,Subj722,Ground,DM,10
2099.5,2100.5,48.52577512,4,40,Subj722,Ground,DM,20
2699.5,2700.5,47.11753666,5,50,Subj722,Ground,DM,30
3299.5,3300.5,47.85886854,6,60,Subj722,Ground,DM,40
3899.5,3900.5,48.47680496,7,70,Subj722,Ground,DM,50
4499.5,4500.5,47.88650033,8,80,Subj722,Ground,DM,60
5099.5,5100.5,48.05444965,9,90,Subj722,Ground,DM,70
5699.5,5700.5,49.16975629,10,100,Subj722,Ground,DM,80
8099.5,8100.5,47.35283491,14,140,Subj722,Ground,DM,120
8699.5,8700.5,46.52998479,15,150,Subj722,Ground,DM,130
9299.5,9300.5,46.84202503,16,160,Subj722,Ground,DM,140
9899.5,9900.5,47.37199374,17,170,Subj722,Ground,DM,150
10499.5,10500.5,46.96127873,18,180,Subj722,Ground,DM,160
11099.5,11100.5,48.42514025,19,190,Subj722,Ground,DM,170
11699.5,11700.5,46.23195358,20,200,Subj722,Ground,DM,180
12299.5,12300.5,45.96667932,21,210,Subj722,Ground,DM,190
12899.5,12900.5,45.72026889,22,220,Subj722,Ground,DM,200
13499.5,13500.5,46.63090205,23,230,Subj722,Ground,DM,210
1499.5,1500.5,51.7579613,3,30,Subj722,Ground,ND,10
2099.5,2100.5,50.65940052,4,40,Subj722,Ground,ND,20
2699.5,2700.5,49.6609875,5,50,Subj722,Ground,ND,30
3299.5,3300.5,50.17434547,6,60,Subj722,Ground,ND,40
3899.5,3900.5,51.24634919,7,70,Subj722,Ground,ND,50
4499.5,4500.5,49.94853656,8,80,Subj722,Ground,ND,60
5099.5,5100.5,51.685104,9,90,Subj722,Ground,ND,70
5699.5,5700.5,48.21815288,10,100,Subj722,Ground,ND,80
8099.5,8100.5,51.84107906,14,140,Subj722,Ground,ND,120
8699.5,8700.5,49.28526797,15,150,Subj722,Ground,ND,130
9299.5,9300.5,50.3210729,16,160,Subj722,Ground,ND,140
9899.5,9900.5,49.90653884,17,170,Subj722,Ground,ND,150
10499.5,10500.5,50.41221493,18,180,Subj722,Ground,ND,160
11099.5,11100.5,57.12705772,19,190,Subj722,Ground,ND,170
11699.5,11700.5,56.42004427,20,200,Subj722,Ground,ND,180
12299.5,12300.5,54.95517554,21,210,Subj722,Ground,ND,190
12899.5,12900.5,57.61165406,22,220,Subj722,Ground,ND,200
13499.5,13500.5,55.62670435,23,230,Subj722,Ground,ND,210
1499.5,1500.5,59.199001,3,30,Subj723,Ground,DM,10
2099.5,2100.5,58.60802892,4,40,Subj723,Ground,DM,20
2699.5,2700.5,57.70665757,5,50,Subj723,Ground,DM,30
3299.5,3300.5,57.9520015,6,60,Subj723,Ground,DM,40
3899.5,3900.5,54.44102699,7,70,Subj723,Ground,DM,50
4499.5,4500.5,55.08462178,8,80,Subj723,Ground,DM,60
5099.5,5100.5,56.09342748,9,90,Subj723,Ground,DM,70
5699.5,5700.5,57.7896571,10,100,Subj723,Ground,DM,80
8099.5,8100.5,56.09696863,14,140,Subj723,Ground,DM,120
8699.5,8700.5,56.24785004,15,150,Subj723,Ground,DM,130
9299.5,9300.5,56.67497197,16,160,Subj723,Ground,DM,140
9899.5,9900.5,56.45950725,17,170,Subj723,Ground,DM,150
10499.5,10500.5,55.09198351,18,180,Subj723,Ground,DM,160
11099.5,11100.5,55.8636892,19,190,Subj723,Ground,DM,170
11699.5,11700.5,54.35659178,20,200,Subj723,Ground,DM,180
12299.5,12300.5,55.18761665,21,210,Subj723,Ground,DM,190
1499.5,1500.5,56.30091347,3,30,Subj723,Ground,ND,10
2099.5,2100.5,55.91289651,4,40,Subj723,Ground,ND,20
2699.5,2700.5,55.64315972,5,50,Subj723,Ground,ND,30
3299.5,3300.5,55.60680909,6,60,Subj723,Ground,ND,40
3899.5,3900.5,53.46296689,7,70,Subj723,Ground,ND,50
4499.5,4500.5,56.3487686,8,80,Subj723,Ground,ND,60
5099.5,5100.5,55.07274499,9,90,Subj723,Ground,ND,70
5699.5,5700.5,58.89255736,10,100,Subj723,Ground,ND,80
8099.5,8100.5,52.40927807,14,140,Subj723,Ground,ND,120
8699.5,8700.5,51.70487629,15,150,Subj723,Ground,ND,130
9299.5,9300.5,54.63316394,16,160,Subj723,Ground,ND,140
9899.5,9900.5,52.42205379,17,170,Subj723,Ground,ND,150
10499.5,10500.5,51.87198429,18,180,Subj723,Ground,ND,160
11099.5,11100.5,53.19959462,19,190,Subj723,Ground,ND,170
11699.5,11700.5,52.35503724,20,200,Subj723,Ground,ND,180
12299.5,12300.5,53.04746705,21,210,Subj723,Ground,ND,190
1499.5,1500.5,56.93525989,3,30,Subj724,Ground,DM,10
2099.5,2100.5,57.66625874,4,40,Subj724,Ground,DM,20
2699.5,2700.5,55.54413893,5,50,Subj724,Ground,DM,30
3299.5,3300.5,54.26058084,6,60,Subj724,Ground,DM,40
3899.5,3900.5,54.22690829,7,70,Subj724,Ground,DM,50
4499.5,4500.5,55.94447831,8,80,Subj724,Ground,DM,60
5099.5,5100.5,54.84634919,9,90,Subj724,Ground,DM,70
5699.5,5700.5,54.23866822,10,100,Subj724,Ground,DM,80
8099.5,8100.5,54.83213805,14,140,Subj724,Ground,DM,120
8699.5,8700.5,55.65667822,15,150,Subj724,Ground,DM,130
9299.5,9300.5,55.10544,16,160,Subj724,Ground,DM,140
9899.5,9900.5,53.90654757,17,170,Subj724,Ground,DM,150
10499.5,10500.5,53.30165567,18,180,Subj724,Ground,DM,160
11099.5,11100.5,54.54016502,19,190,Subj724,Ground,DM,170
11699.5,11700.5,55.74039325,20,200,Subj724,Ground,DM,180
12299.5,12300.5,52.66912132,21,210,Subj724,Ground,DM,190
12899.5,12900.5,54.5596551,22,220,Subj724,Ground,DM,200
13499.5,13500.5,54.67838853,23,230,Subj724,Ground,DM,210
1499.5,1500.5,54.74845888,3,30,Subj724,Ground,ND,10
2099.5,2100.5,56.62431978,4,40,Subj724,Ground,ND,20
2699.5,2700.5,55.14916764,5,50,Subj724,Ground,ND,30
3299.5,3300.5,56.29981165,6,60,Subj724,Ground,ND,40
3899.5,3900.5,54.33904243,7,70,Subj724,Ground,ND,50
4499.5,4500.5,55.91213463,8,80,Subj724,Ground,ND,60
5099.5,5100.5,53.27141039,9,90,Subj724,Ground,ND,70
5699.5,5700.5,54.32611511,10,100,Subj724,Ground,ND,80
8099.5,8100.5,49.66416037,14,140,Subj724,Ground,ND,120
8699.5,8700.5,51.52952529,15,150,Subj724,Ground,ND,130
9299.5,9300.5,52.93517184,16,160,Subj724,Ground,ND,140
9899.5,9900.5,51.52361353,17,170,Subj724,Ground,ND,150
10499.5,10500.5,52.93343084,18,180,Subj724,Ground,ND,160
11099.5,11100.5,53.86313206,19,190,Subj724,Ground,ND,170
11699.5,11700.5,52.20093386,20,200,Subj724,Ground,ND,180
12299.5,12300.5,52.42755715,21,210,Subj724,Ground,ND,190
12899.5,12900.5,49.72045451,22,220,Subj724,Ground,ND,200
13499.5,13500.5,50.13844617,23,230,Subj724,Ground,ND,210
